0.41654044	-0.27184358	2.0548453	-0.46705776	1.8715369	-0.86045736	1.8178434	-0.090931885	0.07495133	0.42094544	-0.65448284	-0.3582844	-0.9314594	-1.12077	-1.6955111	-1.1328877	-0.56962717	-0.14191206	0.028466508	-1.0129598	-0.8728176	-0.772558	-0.0059307627	-0.5983131	1.8328376	1.0531472	1.3550295	-0.34014857	0.5048447	0.6015798	1.095612	-1.1578578
0.4252211	-0.28492436	2.0458548	-0.47250158	1.8733752	-0.85797644	1.8130286	-0.0792201	0.088834964	0.41065347	-0.66625524	-0.37287134	-0.9272372	-1.112509	-1.6870716	-1.1354665	-0.57688224	-0.12966987	0.040528975	-1.0111417	-0.8723688	-0.7707868	-0.045710765	-0.58936125	1.8405596	1.0469726	1.3736119	-0.33204052	0.49046874	0.5968882	1.1086404	-1.1601654
0.43140242	-0.29474375	2.0562842	-0.48149377	1.8716378	-0.85877967	1.8423901	-0.1077478	0.101058856	0.41949683	-0.6458715	-0.35480335	-0.935808	-1.1109546	-1.6933527	-1.1372435	-0.5700521	-0.12254295	0.028214406	-1.0100704	-0.8668456	-0.76956236	-0.03845895	-0.5835184	1.8373443	1.0499884	1.3395559	-0.33126825	0.46541438	0.59479475	1.1018053	-1.1563462
0.4004476	-0.27403396	2.0486217	-0.4792527	1.845746	-0.86565614	1.8034954	-0.0727357	0.10044339	0.43505624	-0.659373	-0.31343412	-0.93184674	-1.1119999	-1.6991583	-1.1318026	-0.5918534	-0.16144627	0.041969392	-1.017416	-0.87711424	-0.7821692	-0.03568533	-0.5939835	1.8337544	1.0607142	1.4015231	-0.32517233	0.52533877	0.59876275	1.0714158	-1.169026
0.43047932	-0.28560662	2.0260024	-0.48184797	1.8748331	-0.86409956	1.8215703	-0.09078432	0.077304006	0.41815683	-0.6684751	-0.3116533	-0.92717314	-1.1002592	-1.6875958	-1.1319972	-0.5809422	-0.1927064	0.03865027	-1.0132409	-0.86996454	-0.7588759	-0.0637195	-0.59367114	1.8352823	1.0553591	1.4162776	-0.3269651	0.5191355	0.59305865	1.0806081	-1.159487
0.40691668	-0.28584543	2.0442371	-0.48689806	1.8622892	-0.8599706	1.8136446	-0.062303394	0.092696875	0.42476916	-0.66322434	-0.34572065	-0.92702705	-1.1060038	-1.6961238	-1.1330569	-0.57712185	-0.15666124	0.039362438	-1.0108727	-0.86692	-0.77887267	-0.047330607	-0.5943573	1.8355764	1.0463178	1.414758	-0.33253458	0.5185338	0.58458763	1.0784875	-1.1572261
0.3878576	-0.3031283	2.0466409	-0.49755332	1.8615109	-0.86201864	1.824223	-0.064393125	0.12666522	0.45141625	-0.65991616	-0.3301108	-0.93932354	-1.0995977	-1.6909986	-1.1296357	-0.5862911	-0.14658667	0.040146206	-1.0234128	-0.857944	-0.76991147	-0.07203262	-0.5910672	1.8295959	1.0704807	1.3929079	-0.32867855	0.5187794	0.5980223	1.0460083	-1.1688733
0.40917364	-0.28700408	2.0534935	-0.48793125	1.8723027	-0.86782724	1.829028	-0.07643593	0.09742352	0.4192452	-0.67309064	-0.3405559	-0.92049044	-1.1155307	-1.6860904	-1.1336869	-0.5740966	-0.15644075	0.038019624	-1.011756	-0.86740035	-0.7728045	-0.039660685	-0.5905172	1.8244091	1.0483416	1.3869605	-0.3318505	0.49713776	0.6117686	1.0743057	-1.1550121
0.4193376	-0.30613446	2.0431268	-0.5171977	1.8881748	-0.8638661	1.7862207	-0.05295248	0.11418445	0.42690876	-0.64215875	-0.31398013	-0.92411417	-1.1124092	-1.7060568	-1.132877	-0.5956032	-0.20368026	0.04821971	-1.0212388	-0.86334103	-0.7718937	-0.036986217	-0.5974481	1.8474417	1.0363538	1.3849152	-0.3150037	0.5083108	0.60583746	1.0808531	-1.1378826
0.41410047	-0.302588	2.0406883	-0.4919846	1.862131	-0.8666385	1.8228215	-0.052399594	0.087804705	0.4257716	-0.65802246	-0.3244699	-0.93669266	-1.1050534	-1.6926137	-1.1339313	-0.5797198	-0.1713338	0.04246237	-1.0229149	-0.868134	-0.776048	-0.031796474	-0.5931104	1.8225807	1.0732722	1.4004569	-0.32206294	0.51429677	0.5968634	1.0588877	-1.1578397
