Node_num	Node_id	Node_type	Node_label
3501	D07733	drug	0
3502	D07734	drug	0
3503	D07735	drug	0
3504	D07740	drug	0
3505	D07741	drug	0
3506	D07748	drug	0
3507	D07749	drug	0
3508	D07750	drug	0
3509	D07752	drug	0
3510	D07756	drug	0
3511	D07759	drug	0
3512	D07762	drug	0
3513	D07763	drug	0
3514	D07765	drug	0
3515	D07766	drug	0
3516	D07770	drug	0
3517	D07774	drug	0
3518	D07775	drug	0
3519	D07776	drug	0
3520	D07781	drug	0
3521	D07782	drug	0
3522	D07783	drug	0
3523	D07784	drug	0
3524	D07790	drug	0
3525	D07791	drug	0
3526	D07792	drug	0
3527	D07793	drug	0
3528	D07795	drug	0
3529	D07796	drug	0
3530	D07797	drug	0
3531	D07798	drug	0
3532	D07799	drug	0
3533	D07800	drug	0
3534	D07801	drug	0
3535	D07802	drug	0
3536	D07803	drug	0
3537	D07804	drug	0
3538	D07805	drug	0
3539	D07806	drug	0
3540	D07807	drug	0
3541	D07809	drug	0
3542	D07810	drug	0
3543	D07811	drug	0
3544	D07814	drug	0
3545	D07815	drug	0
3546	D07816	drug	0
3547	D07817	drug	0
3548	D07818	drug	0
3549	D07819	drug	0
3550	D07820	drug	0
3551	D07821	drug	0
3552	D07823	drug	0
3553	D07826	drug	0
3554	D07827	drug	0
3555	D07828	drug	0
3556	D07831	drug	0
3557	D07832	drug	0
3558	D07833	drug	0
3559	D07834	drug	0
3560	D07835	drug	0
3561	D07836	drug	0
3562	D07837	drug	0
3563	D07838	drug	0
3564	D07840	drug	0
3565	D07843	drug	0
3566	D07845	drug	0
3567	D07853	drug	0
3568	D07854	drug	0
3569	D07856	drug	0
3570	D07860	drug	0
3571	D07861	drug	0
3572	D07862	drug	0
3573	D07863	drug	0
3574	D07864	drug	0
3575	D07866	drug	0
3576	D07867	drug	0
3577	D07868	drug	0
3578	D07869	drug	0
3579	D07870	drug	0
3580	D07871	drug	0
3581	D07872	drug	0
3582	D07874	drug	0
3583	D07875	drug	0
3584	D07876	drug	0
3585	D07877	drug	0
3586	D07878	drug	0
3587	D07879	drug	0
3588	D07880	drug	0
3589	D07882	drug	0
3590	D07883	drug	0
3591	D07884	drug	0
3592	D07886	drug	0
3593	D07887	drug	0
3594	D07888	drug	0
3595	D07889	drug	0
3596	D07890	drug	0
3597	D07892	drug	0
3598	D07894	drug	0
3599	D07896	drug	0
3600	D07900	drug	0
3601	D07901	drug	0
3602	D07904	drug	0
3603	D07905	drug	0
3604	D07906	drug	0
3605	D07907	drug	0
3606	D07908	drug	0
3607	D07909	drug	0
3608	D07910	drug	0
3609	D07913	drug	0
3610	D07916	drug	0
3611	D07917	drug	0
3612	D07918	drug	0
3613	D07919	drug	0
3614	D07920	drug	0
3615	D07921	drug	0
3616	D07925	drug	0
3617	D07928	drug	0
3618	D07929	drug	0
3619	D07931	drug	0
3620	D07932	drug	0
3621	D07937	drug	0
3622	D07938	drug	0
3623	D07939	drug	0
3624	D07940	drug	0
3625	D07941	drug	0
3626	D07943	drug	0
3627	D07945	drug	0
3628	D07946	drug	0
3629	D07950	drug	0
3630	D07951	drug	0
3631	D07952	drug	0
3632	D07957	drug	0
3633	D07958	drug	0
3634	D07961	drug	0
3635	D07962	drug	0
3636	D07963	drug	0
3637	D07965	drug	0
3638	D07966	drug	0
3639	D07967	drug	0
3640	D07968	drug	0
3641	D07969	drug	0
3642	D07970	drug	0
3643	D07971	drug	0
3644	D07972	drug	0
3645	D07973	drug	0
3646	D07974	drug	0
3647	D07975	drug	0
3648	D07976	drug	0
3649	D07977	drug	0
3650	D07980	drug	0
3651	D07981	drug	0
3652	D07983	drug	0
3653	D07984	drug	0
3654	D07989	drug	0
3655	D07990	drug	0
3656	D07992	drug	0
3657	D07993	drug	0
3658	D07994	drug	0
3659	D07995	drug	0
3660	D07997	drug	0
3661	D07999	drug	0
3662	D08001	drug	0
3663	D08004	drug	0
3664	D08009	drug	0
3665	D08010	drug	0
3666	D08011	drug	0
3667	D08012	drug	0
3668	D08013	drug	0
3669	D08017	drug	0
3670	D08024	drug	0
3671	D08026	drug	0
3672	D08027	drug	0
3673	D08029	drug	0
3674	D08030	drug	0
3675	D08031	drug	0
3676	D08034	drug	0
3677	D08035	drug	0
3678	D08036	drug	0
3679	D08039	drug	0
3680	D08040	drug	0
3681	D08041	drug	0
3682	D08044	drug	0
3683	D08045	drug	0
3684	D08046	drug	0
3685	D08047	drug	0
3686	D08052	drug	0
3687	D08053	drug	0
3688	D08054	drug	0
3689	D08056	drug	0
3690	D08057	drug	0
3691	D08058	drug	0
3692	D08059	drug	0
3693	D08060	drug	0
3694	D08062	drug	0
3695	D08064	drug	0
3696	D08065	drug	0
3697	D08066	drug	0
3698	D08067	drug	0
3699	D08068	drug	0
3700	D08070	drug	0
3701	D08071	drug	0
3702	D08072	drug	0
3703	D08073	drug	0
3704	D08074	drug	0
3705	D08077	drug	0
3706	D08078	drug	0
3707	D08080	drug	0
3708	D08083	drug	0
3709	D08085	drug	0
3710	D08086	drug	0
3711	D08090	drug	0
3712	D08091	drug	0
3713	D08092	drug	0
3714	D08093	drug	0
3715	D08094	drug	0
3716	D08095	drug	0
3717	D08098	drug	0
3718	D08099	drug	0
3719	D08100	drug	0
3720	D08101	drug	0
3721	D08102	drug	0
3722	D08103	drug	0
3723	D08104	drug	0
3724	D08105	drug	0
3725	D08106	drug	0
3726	D08107	drug	0
3727	D08108	drug	0
3728	D08109	drug	0
3729	D08110	drug	0
3730	D08111	drug	0
3731	D08113	drug	0
3732	D08115	drug	0
3733	D08116	drug	0
3734	D08117	drug	0
3735	D08118	drug	0
3736	D08120	drug	0
3737	D08121	drug	0
3738	D08122	drug	0
3739	D08123	drug	0
3740	D08124	drug	0
3741	D08125	drug	0
3742	D08126	drug	0
3743	D08127	drug	0
3744	D08128	drug	0
3745	D08129	drug	0
3746	D08130	drug	0
3747	D08131	drug	0
3748	D08132	drug	0
3749	D08138	drug	0
3750	D08140	drug	0
3751	D08141	drug	0
3752	D08143	drug	0
3753	D08144	drug	0
3754	D08145	drug	0
3755	D08146	drug	0
3756	D08147	drug	0
3757	D08148	drug	0
3758	D08149	drug	0
3759	D08155	drug	0
3760	D08157	drug	0
3761	D08160	drug	0
3762	D08161	drug	0
3763	D08162	drug	0
3764	D08163	drug	0
3765	D08165	drug	0
3766	D08166	drug	0
3767	D08167	drug	0
3768	D08170	drug	0
3769	D08172	drug	0
3770	D08174	drug	0
3771	D08181	drug	0
3772	D08182	drug	0
3773	D08183	drug	0
3774	D08185	drug	0
3775	D08187	drug	0
3776	D08191	drug	0
3777	D08192	drug	0
3778	D08193	drug	0
3779	D08195	drug	0
3780	D08196	drug	0
3781	D08197	drug	0
3782	D08201	drug	0
3783	D08205	drug	0
3784	D08206	drug	0
3785	D08207	drug	0
3786	D08209	drug	0
3787	D08212	drug	0
3788	D08215	drug	0
3789	D08216	drug	0
3790	D08217	drug	0
3791	D08218	drug	0
3792	D08219	drug	0
3793	D08220	drug	0
3794	D08221	drug	0
3795	D08222	drug	0
3796	D08224	drug	0
3797	D08225	drug	0
3798	D08226	drug	0
3799	D08227	drug	0
3800	D08229	drug	0
3801	D08230	drug	0
3802	D08231	drug	0
3803	D08233	drug	0
3804	D08234	drug	0
3805	D08235	drug	0
3806	D08236	drug	0
3807	D08237	drug	0
3808	D08238	drug	0
3809	D08239	drug	0
3810	D08241	drug	0
3811	D08242	drug	0
3812	D08244	drug	0
3813	D08245	drug	0
3814	D08246	drug	0
3815	D08247	drug	0
3816	D08248	drug	0
3817	D08249	drug	0
3818	D08250	drug	0
3819	D08251	drug	0
3820	D08253	drug	0
3821	D08255	drug	0
3822	D08257	drug	0
3823	D08259	drug	0
3824	D08260	drug	0
3825	D08261	drug	0
3826	D08268	drug	0
3827	D08270	drug	0
3828	D08271	drug	0
3829	D08273	drug	0
3830	D08275	drug	0
3831	D08277	drug	0
3832	D08279	drug	0
3833	D08281	drug	0
3834	D08282	drug	0
3835	D08283	drug	0
3836	D08284	drug	0
3837	D08285	drug	0
3838	D08287	drug	0
3839	D08288	drug	0
3840	D08290	drug	0
3841	D08291	drug	0
3842	D08293	drug	0
3843	D08294	drug	0
3844	D08296	drug	0
3845	D08297	drug	0
3846	D08299	drug	0
3847	D08300	drug	0
3848	D08301	drug	0
3849	D08305	drug	0
3850	D08306	drug	0
3851	D08307	drug	0
3852	D08311	drug	0
3853	D08313	drug	0
3854	D08318	drug	0
3855	D08319	drug	0
3856	D08322	drug	0
3857	D08323	drug	0
3858	D08324	drug	0
3859	D08325	drug	0
3860	D08327	drug	0
3861	D08329	drug	0
3862	D08337	drug	0
3863	D08339	drug	0
3864	D08340	drug	0
3865	D08341	drug	0
3866	D08342	drug	0
3867	D08343	drug	0
3868	D08344	drug	0
3869	D08347	drug	0
3870	D08348	drug	0
3871	D08349	drug	0
3872	D08350	drug	0
3873	D08351	drug	0
3874	D08352	drug	0
3875	D08353	drug	0
3876	D08354	drug	0
3877	D08355	drug	0
3878	D08356	drug	0
3879	D08358	drug	0
3880	D08360	drug	0
3881	D08362	drug	0
3882	D08363	drug	0
3883	D08364	drug	0
3884	D08365	drug	0
3885	D08366	drug	0
3886	D08368	drug	0
3887	D08369	drug	0
3888	D08372	drug	0
3889	D08373	drug	0
3890	D08374	drug	0
3891	D08375	drug	0
3892	D08376	drug	0
3893	D08377	drug	0
3894	D08378	drug	0
3895	D08379	drug	0
3896	D08380	drug	0
3897	D08381	drug	0
3898	D08382	drug	0
3899	D08384	drug	0
3900	D08385	drug	0
3901	D08386	drug	0
3902	D08387	drug	0
3903	D08389	drug	0
3904	D08391	drug	0
3905	D08392	drug	0
3906	D08393	drug	0
3907	D08394	drug	0
3908	D08395	drug	0
3909	D08396	drug	0
3910	D08397	drug	0
3911	D08407	drug	0
3912	D08408	drug	0
3913	D08409	drug	0
3914	D08410	drug	0
3915	D08411	drug	0
3916	D08412	drug	0
3917	D08413	drug	0
3918	D08414	drug	0
3919	D08415	drug	0
3920	D08416	drug	0
3921	D08418	drug	0
3922	D08419	drug	0
3923	D08421	drug	0
3924	D08422	drug	0
3925	D08424	drug	0
3926	D08425	drug	0
3927	D08426	drug	0
3928	D08427	drug	0
3929	D08428	drug	0
3930	D08429	drug	0
3931	D08430	drug	0
3932	D08431	drug	0
3933	D08432	drug	0
3934	D08434	drug	0
3935	D08435	drug	0
3936	D08437	drug	0
3937	D08438	drug	0
3938	D08441	drug	0
3939	D08442	drug	0
3940	D08443	drug	0
3941	D08444	drug	0
3942	D08447	drug	0
3943	D08448	drug	0
3944	D08449	drug	0
3945	D08453	drug	0
3946	D08456	drug	0
3947	D08457	drug	0
3948	D08458	drug	0
3949	D08459	drug	0
3950	D08463	drug	0
3951	D08464	drug	0
3952	D08465	drug	0
3953	D08466	drug	0
3954	D08469	drug	0
3955	D08472	drug	0
3956	D08473	drug	0
3957	D08474	drug	0
3958	D08476	drug	0
3959	D08477	drug	0
3960	D08478	drug	0
3961	D08479	drug	0
3962	D08481	drug	0
3963	D08482	drug	0
3964	D08483	drug	0
3965	D08484	drug	0
3966	D08485	drug	0
3967	D08487	drug	0
3968	D08489	drug	0
3969	D08490	drug	0
3970	D08491	drug	0
3971	D08492	drug	0
3972	D08494	drug	0
3973	D08495	drug	0
3974	D08496	drug	0
3975	D08497	drug	0
3976	D08501	drug	0
3977	D08503	drug	0
3978	D08506	drug	0
3979	D08507	drug	0
3980	D08508	drug	0
3981	D08509	drug	0
3982	D08510	drug	0
3983	D08511	drug	0
3984	D08513	drug	0
3985	D08514	drug	0
3986	D08516	drug	0
3987	D08517	drug	0
3988	D08522	drug	0
3989	D08523	drug	0
3990	D08524	drug	0
3991	D08525	drug	0
3992	D08526	drug	0
3993	D08527	drug	0
3994	D08528	drug	0
3995	D08529	drug	0
3996	D08531	drug	0
3997	D08534	drug	0
3998	D08535	drug	0
3999	D08538	drug	0
4000	D08539	drug	0
4001	D08540	drug	0
4002	D08543	drug	0
4003	D08544	drug	0
4004	D08547	drug	0
4005	D08549	drug	0
4006	D08552	drug	0
4007	D08554	drug	0
4008	D08555	drug	0
4009	D08556	drug	0
4010	D08557	drug	0
4011	D08558	drug	0
4012	D08559	drug	0
4013	D08560	drug	0
4014	D08561	drug	0
4015	D08562	drug	0
4016	D08563	drug	0
4017	D08566	drug	0
4018	D08567	drug	0
4019	D08569	drug	0
4020	D08570	drug	0
4021	D08571	drug	0
4022	D08572	drug	0
4023	D08573	drug	0
4024	D08574	drug	0
4025	D08575	drug	0
4026	D08578	drug	0
4027	D08582	drug	0
4028	D08583	drug	0
4029	D08585	drug	0
4030	D08587	drug	0
4031	D08588	drug	0
4032	D08590	drug	0
4033	D08591	drug	0
4034	D08593	drug	0
4035	D08594	drug	0
4036	D08595	drug	0
4037	D08596	drug	0
4038	D08597	drug	0
4039	D08598	drug	0
4040	D08600	drug	0
4041	D08603	drug	0
4042	D08605	drug	0
4043	D08607	drug	0
4044	D08610	drug	0
4045	D08611	drug	0
4046	D08614	drug	0
4047	D08616	drug	0
4048	D08618	drug	0
4049	D08619	drug	0
4050	D08620	drug	0
4051	D08621	drug	0
4052	D08622	drug	0
4053	D08623	drug	0
4054	D08624	drug	0
4055	D08625	drug	0
4056	D08626	drug	0
4057	D08627	drug	0
4058	D08628	drug	0
4059	D08629	drug	0
4060	D08631	drug	0
4061	D08635	drug	0
4062	D08636	drug	0
4063	D08637	drug	0
4064	D08638	drug	0
4065	D08639	drug	0
4066	D08644	drug	0
4067	D08645	drug	0
4068	D08646	drug	0
4069	D08647	drug	0
4070	D08648	drug	0
4071	D08649	drug	0
4072	D08653	drug	0
4073	D08654	drug	0
4074	D08655	drug	0
4075	D08656	drug	0
4076	D08657	drug	0
4077	D08660	drug	0
4078	D08661	drug	0
4079	D08662	drug	0
4080	D08664	drug	0
4081	D08665	drug	0
4082	D08666	drug	0
4083	D08667	drug	0
4084	D08668	drug	0
4085	D08669	drug	0
4086	D08670	drug	0
4087	D08673	drug	0
4088	D08675	drug	0
4089	D08679	drug	0
4090	D08680	drug	0
4091	D08682	drug	0
4092	D08683	drug	0
4093	D08684	drug	0
4094	D08685	drug	0
4095	D08686	drug	0
4096	D08687	drug	0
4097	D08688	drug	0
4098	D08689	drug	0
4099	D08690	drug	0
4100	D08691	drug	0
4101	D08692	drug	0
4102	D08693	drug	0
4103	D08768	drug	0
4104	D08775	drug	0
4105	D08805	drug	0
4106	D08836	drug	0
4107	D08837	drug	0
4108	D08838	drug	0
4109	D08840	drug	0
4110	D08841	drug	0
4111	D08842	drug	0
4112	D08843	drug	0
4113	D08844	drug	0
4114	D08845	drug	0
4115	D08850	drug	0
4116	D08851	drug	0
4117	D08854	drug	0
4118	D08855	drug	0
4119	D08856	drug	0
4120	D08857	drug	0
4121	D08858	drug	0
4122	D08859	drug	0
4123	D08860	drug	0
4124	D08861	drug	0
4125	D08862	drug	0
4126	D08864	drug	0
4127	D08865	drug	0
4128	D08866	drug	0
4129	D08868	drug	0
4130	D08869	drug	0
4131	D08870	drug	0
4132	D08871	drug	0
4133	D08872	drug	0
4134	D08873	drug	0
4135	D08874	drug	0
4136	D08876	drug	0
4137	D08877	drug	0
4138	D08878	drug	0
4139	D08879	drug	0
4140	D08880	drug	0
4141	D08881	drug	0
4142	D08883	drug	0
4143	D08884	drug	0
4144	D08885	drug	0
4145	D08886	drug	0
4146	D08887	drug	0
4147	D08889	drug	0
4148	D08890	drug	0
4149	D08892	drug	0
4150	D08895	drug	0
4151	D08896	drug	0
4152	D08897	drug	0
4153	D08900	drug	0
4154	D08901	drug	0
4155	D08903	drug	0
4156	D08907	drug	0
4157	D08908	drug	0
4158	D08910	drug	0
4159	D08913	drug	0
4160	D08914	drug	0
4161	D08917	drug	0
4162	D08919	drug	0
4163	D08923	drug	0
4164	D08933	drug	0
4165	D08935	drug	0
4166	D08936	drug	0
4167	D08937	drug	0
4168	D08940	drug	0
4169	D08941	drug	0
4170	D08942	drug	0
4171	D08944	drug	0
4172	D08945	drug	0
4173	D08946	drug	0
4174	D08947	drug	0
4175	D08949	drug	0
4176	D08950	drug	0
4177	D08951	drug	0
4178	D08953	drug	0
4179	D08954	drug	0
4180	D08955	drug	0
4181	D08956	drug	0
4182	D08958	drug	0
4183	D08959	drug	0
4184	D08963	drug	0
4185	D08964	drug	0
4186	D08966	drug	0
4187	D08967	drug	0
4188	D08969	drug	0
4189	D08970	drug	0
4190	D08971	drug	0
4191	D08976	drug	0
4192	D08978	drug	0
4193	D08981	drug	0
4194	D08982	drug	0
4195	D08983	drug	0
4196	D08984	drug	0
4197	D08985	drug	0
4198	D08986	drug	0
4199	D08987	drug	0
4200	D08988	drug	0
4201	D08989	drug	0
4202	D08990	drug	0
4203	D08991	drug	0
4204	D08993	drug	0
4205	D08996	drug	0
4206	D09003	drug	0
4207	D09008	drug	0
4208	D09009	drug	0
4209	D09010	drug	0
4210	D09012	drug	0
4211	D09013	drug	0
4212	D09014	drug	0
4213	D09015	drug	0
4214	D09017	drug	0
4215	D09018	drug	0
4216	D09020	drug	0
4217	D09022	drug	0
4218	D09024	drug	0
4219	D09027	drug	0
4220	D09028	drug	0
4221	D09029	drug	0
4222	D09031	drug	0
4223	D09032	drug	0
4224	D09033	drug	0
4225	D09035	drug	0
4226	D09036	drug	0
4227	D09038	drug	0
4228	D09190	drug	0
4229	D09198	drug	0
4230	D09205	drug	0
4231	D09207	drug	0
4232	D09208	drug	0
4233	D09214	drug	0
4234	D09215	drug	0
4235	D09314	drug	0
4236	D09315	drug	0
4237	D09318	drug	0
4238	D09319	drug	0
4239	D09320	drug	0
4240	D09321	drug	0
4241	D09324	drug	0
4242	D09325	drug	0
4243	D09326	drug	0
4244	D09327	drug	0
4245	D09328	drug	0
4246	D09329	drug	0
4247	D09330	drug	0
4248	D09331	drug	0
4249	D09332	drug	0
4250	D09333	drug	0
4251	D09334	drug	0
4252	D09335	drug	0
4253	D09336	drug	0
4254	D09337	drug	0
4255	D09338	drug	0
4256	D09339	drug	0
4257	D09340	drug	0
4258	D09341	drug	0
4259	D09342	drug	0
4260	D09343	drug	0
4261	D09344	drug	0
4262	D09345	drug	0
4263	D09347	drug	0
4264	D09348	drug	0
4265	D09349	drug	0
4266	D09350	drug	0
4267	D09355	drug	0
4268	D09357	drug	0
4269	D09358	drug	0
4270	D09359	drug	0
4271	D09360	drug	0
4272	D09362	drug	0
4273	D09363	drug	0
4274	D09365	drug	0
4275	D09366	drug	0
4276	D09367	drug	0
4277	D09368	drug	0
4278	D09371	drug	0
4279	D09375	drug	0
4280	D09376	drug	0
4281	D09377	drug	0
4282	D09378	drug	0
4283	D09381	drug	0
4284	D09382	drug	0
4285	D09383	drug	0
4286	D09385	drug	0
4287	D09386	drug	0
4288	D09387	drug	0
4289	D09388	drug	0
4290	D09391	drug	0
4291	D09392	drug	0
4292	D09394	drug	0
4293	D09397	drug	0
4294	D09400	drug	0
4295	D09402	drug	0
4296	D09403	drug	0
4297	D09410	drug	0
4298	D09535	drug	0
4299	D09537	drug	0
4300	D09539	drug	0
4301	D09544	drug	0
4302	D09546	drug	0
4303	D09547	drug	0
4304	D09566	drug	0
4305	D09567	drug	0
4306	D09568	drug	0
4307	D09569	drug	0
4308	D09570	drug	0
4309	D09571	drug	0
4310	D09572	drug	0
4311	D09573	drug	0
4312	D09574	drug	0
4313	D09575	drug	0
4314	D09579	drug	0
4315	D09582	drug	0
4316	D09583	drug	0
4317	D09587	drug	0
4318	D09588	drug	0
4319	D09589	drug	0
4320	D09592	drug	0
4321	D09593	drug	0
4322	D09600	drug	0
4323	D09601	drug	0
4324	D09602	drug	0
4325	D09603	drug	0
4326	D09604	drug	0
4327	D09605	drug	0
4328	D09606	drug	0
4329	D09607	drug	0
4330	D09608	drug	0
4331	D09610	drug	0
4332	D09612	drug	0
4333	D09613	drug	0
4334	D09614	drug	0
4335	D09615	drug	0
4336	D09616	drug	0
4337	D09618	drug	0
4338	D09620	drug	0
4339	D09621	drug	0
4340	D09622	drug	0
4341	D09623	drug	0
4342	D09625	drug	0
4343	D09629	drug	0
4344	D09630	drug	0
4345	D09631	drug	0
4346	D09632	drug	0
4347	D09633	drug	0
4348	D09634	drug	0
4349	D09635	drug	0
4350	D09636	drug	0
4351	D09637	drug	0
4352	D09638	drug	0
4353	D09639	drug	0
4354	D09640	drug	0
4355	D09641	drug	0
4356	D09642	drug	0
4357	D09644	drug	0
4358	D09645	drug	0
4359	D09647	drug	0
4360	D09650	drug	0
4361	D09651	drug	0
4362	D09653	drug	0
4363	D09654	drug	0
4364	D09659	drug	0
4365	D09660	drug	0
4366	D09661	drug	0
4367	D09662	drug	0
4368	D09663	drug	0
4369	D09664	drug	0
4370	D09665	drug	0
4371	D09666	drug	0
4372	D09667	drug	0
4373	D09668	drug	0
4374	D09669	drug	0
4375	D09670	drug	0
4376	D09671	drug	0
4377	D09672	drug	0
4378	D09673	drug	0
4379	D09674	drug	0
4380	D09675	drug	0
4381	D09676	drug	0
4382	D09677	drug	0
4383	D09678	drug	0
4384	D09679	drug	0
4385	D09680	drug	0
4386	D09683	drug	0
4387	D09684	drug	0
4388	D09687	drug	0
4389	D09689	drug	0
4390	D09690	drug	0
4391	D09692	drug	0
4392	D09693	drug	0
4393	D09694	drug	0
4394	D09695	drug	0
4395	D09696	drug	0
4396	D09697	drug	0
4397	D09698	drug	0
4398	D09699	drug	0
4399	D09700	drug	0
4400	D09701	drug	0
4401	D09702	drug	0
4402	D09704	drug	0
4403	D09705	drug	0
4404	D09707	drug	0
4405	D09708	drug	0
4406	D09710	drug	0
4407	D09711	drug	0
4408	D09717	drug	0
4409	D09718	drug	0
4410	D09720	drug	0
4411	D09723	drug	0
4412	D09724	drug	0
4413	D09727	drug	0
4414	D09728	drug	0
4415	D09729	drug	0
4416	D09730	drug	0
4417	D09731	drug	0
4418	D09732	drug	0
4419	D09733	drug	0
4420	D09746	drug	0
4421	D09747	drug	0
4422	D09748	drug	0
4423	D09749	drug	0
4424	D09750	drug	0
4425	D09752	drug	0
4426	D09753	drug	0
4427	D09755	drug	0
4428	D09756	drug	0
4429	D09757	drug	0
4430	D09758	drug	0
4431	D09759	drug	0
4432	D09760	drug	0
4433	D09761	drug	0
4434	D09763	drug	0
4435	D09765	drug	0
4436	D09766	drug	0
4437	D09767	drug	0
4438	D09771	drug	0
4439	D09772	drug	0
4440	D09773	drug	0
4441	D09774	drug	0
4442	D09779	drug	0
4443	D09780	drug	0
4444	D09783	drug	0
4445	D09784	drug	0
4446	D09786	drug	0
4447	D09788	drug	0
4448	D09789	drug	0
4449	D09791	drug	0
4450	D09793	drug	0
4451	D09794	drug	0
4452	D09796	drug	0
4453	D09797	drug	0
4454	D09801	drug	0
4455	D09808	drug	0
4456	D09809	drug	0
4457	D09813	drug	0
4458	D09817	drug	0
4459	D09819	drug	0
4460	D09820	drug	0
4461	D09822	drug	0
4462	D09824	drug	0
4463	D09833	drug	0
4464	D09834	drug	0
4465	D09835	drug	0
4466	D09837	drug	0
4467	D09838	drug	0
4468	D09840	drug	0
4469	D09842	drug	0
4470	D09843	drug	0
4471	D09845	drug	0
4472	D09847	drug	0
4473	D09849	drug	0
4474	D09850	drug	0
4475	D09852	drug	0
4476	D09864	drug	0
4477	D09865	drug	0
4478	D09866	drug	0
4479	D09867	drug	0
4480	D09868	drug	0
4481	D09869	drug	0
4482	D09870	drug	0
4483	D09871	drug	0
4484	D09872	drug	0
4485	D09873	drug	0
4486	D09874	drug	0
4487	D09876	drug	0
4488	D09877	drug	0
4489	D09878	drug	0
4490	D09879	drug	0
4491	D09881	drug	0
4492	D09883	drug	0
4493	D09884	drug	0
4494	D09885	drug	0
4495	D09886	drug	0
4496	D09887	drug	0
4497	D09888	drug	0
4498	D09889	drug	0
4499	D09890	drug	0
4500	D09891	drug	0
4501	D09893	drug	0
4502	D09894	drug	0
4503	D09895	drug	0
4504	D09896	drug	0
4505	D09897	drug	0
4506	D09899	drug	0
4507	D09900	drug	0
4508	D09901	drug	0
4509	D09903	drug	0
4510	D09906	drug	0
4511	D09907	drug	0
4512	D09908	drug	0
4513	D09909	drug	0
4514	D09910	drug	0
4515	D09911	drug	0
4516	D09912	drug	0
4517	D09913	drug	0
4518	D09915	drug	0
4519	D09916	drug	0
4520	D09917	drug	0
4521	D09918	drug	0
4522	D09919	drug	0
4523	D09920	drug	0
4524	D09921	drug	0
4525	D09922	drug	0
4526	D09923	drug	0
4527	D09925	drug	0
4528	D09926	drug	0
4529	D09927	drug	0
4530	D09929	drug	0
4531	D09930	drug	0
4532	D09931	drug	0
4533	D09932	drug	0
4534	D09933	drug	0
4535	D09934	drug	0
4536	D09935	drug	0
4537	D09936	drug	0
4538	D09937	drug	0
4539	D09938	drug	0
4540	D09939	drug	0
4541	D09940	drug	0
4542	D09941	drug	0
4543	D09943	drug	0
4544	D09944	drug	0
4545	D09945	drug	0
4546	D09946	drug	0
4547	D09947	drug	0
4548	D09948	drug	0
4549	D09949	drug	0
4550	D09950	drug	0
4551	D09951	drug	0
4552	D09953	drug	0
4553	D09954	drug	0
4554	D09955	drug	0
4555	D09956	drug	0
4556	D09958	drug	0
4557	D09959	drug	0
4558	D09960	drug	0
4559	D09961	drug	0
4560	D09964	drug	0
4561	D09965	drug	0
4562	D09967	drug	0
4563	D09968	drug	0
4564	D09969	drug	0
4565	D09970	drug	0
4566	D09971	drug	0
4567	D09972	drug	0
4568	D09973	drug	0
4569	D09974	drug	0
4570	D09975	drug	0
4571	D09976	drug	0
4572	D09977	drug	0
4573	D09978	drug	0
4574	D09979	drug	0
4575	D09980	drug	0
4576	D09981	drug	0
4577	D09982	drug	0
4578	D09984	drug	0
4579	D09987	drug	0
4580	D09988	drug	0
4581	D09989	drug	0
4582	D09990	drug	0
4583	D09991	drug	0
4584	D09992	drug	0
4585	D09994	drug	0
4586	D09996	drug	0
4587	D09997	drug	0
4588	D09998	drug	0
4589	D10000	drug	0
4590	D10001	drug	0
4591	D10003	drug	0
4592	D10004	drug	0
4593	D10006	drug	0
4594	D10008	drug	0
4595	D10012	drug	0
4596	D10013	drug	0
4597	D10014	drug	0
4598	D10016	drug	0
4599	D10017	drug	0
4600	D10018	drug	0
4601	D10019	drug	0
4602	D10020	drug	0
4603	D10021	drug	0
4604	D10022	drug	0
4605	D10023	drug	0
4606	D10024	drug	0
4607	D10025	drug	0
4608	D10026	drug	0
4609	D10027	drug	0
4610	D10028	drug	0
4611	D10029	drug	0
4612	D10030	drug	0
4613	D10031	drug	0
4614	D10032	drug	0
4615	D10033	drug	0
4616	D10034	drug	0
4617	D10055	drug	0
4618	D10056	drug	0
4619	D10060	drug	0
4620	D10061	drug	0
4621	D10062	drug	0
4622	D10063	drug	0
4623	D10064	drug	0
4624	D10065	drug	0
4625	D10066	drug	0
4626	D10069	drug	0
4627	D10070	drug	0
4628	D10071	drug	0
4629	D10072	drug	0
4630	D10073	drug	0
4631	D10074	drug	0
4632	D10075	drug	0
4633	D10076	drug	0
4634	D10078	drug	0
4635	D10079	drug	0
4636	D10080	drug	0
4637	D10081	drug	0
4638	D10082	drug	0
4639	D10083	drug	0
4640	D10084	drug	0
4641	D10085	drug	0
4642	D10086	drug	0
4643	D10087	drug	0
4644	D10088	drug	0
4645	D10089	drug	0
4646	D10090	drug	0
4647	D10091	drug	0
4648	D10093	drug	0
4649	D10094	drug	0
4650	D10095	drug	0
4651	D10097	drug	0
4652	D10098	drug	0
4653	D10099	drug	0
4654	D10100	drug	0
4655	D10102	drug	0
4656	D10103	drug	0
4657	D10104	drug	0
4658	D10105	drug	0
4659	D10106	drug	0
4660	D10107	drug	0
4661	D10108	drug	0
4662	D10109	drug	0
4663	D10110	drug	0
4664	D10111	drug	0
4665	D10112	drug	0
